MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20120529,NC,40.27,54.56,5.17,0.00,0.00,0.00,2012-05-29,2012-06-04,2
20120522,NC,33.37,61.45,5.17,0.00,0.00,0.00,2012-05-22,2012-05-28,2
20120515,NC,29.20,48.11,22.69,0.00,0.00,0.00,2012-05-15,2012-05-21,2
20120508,NC,16.31,21.11,62.57,0.00,0.00,0.00,2012-05-08,2012-05-14,2
20120501,NC,15.52,21.90,62.57,0.00,0.00,0.00,2012-05-01,2012-05-07,2
20120424,NC,13.40,37.20,49.39,0.00,0.00,0.00,2012-04-24,2012-04-30,2
20120417,NC,13.34,37.26,49.39,0.00,0.00,0.00,2012-04-17,2012-04-23,2
20120410,NC,13.34,37.26,49.40,0.00,0.00,0.00,2012-04-10,2012-04-16,2
20120403,NC,9.24,54.15,36.61,0.00,0.00,0.00,2012-04-03,2012-04-09,2
20120327,NC,9.24,54.15,36.61,0.00,0.00,0.00,2012-03-27,2012-04-02,2
20120320,NC,7.04,26.74,66.22,0.00,0.00,0.00,2012-03-20,2012-03-26,2
20120313,NC,7.04,37.41,55.55,0.00,0.00,0.00,2012-03-13,2012-03-19,2
20120306,NC,12.96,43.26,43.78,0.00,0.00,0.00,2012-03-06,2012-03-12,2
20120228,NC,12.96,38.39,42.96,5.69,0.00,0.00,2012-02-28,2012-03-05,2
20120221,NC,19.80,31.55,42.96,5.69,0.00,0.00,2012-02-21,2012-02-27,2
20120214,NC,20.43,30.92,42.96,5.69,0.00,0.00,2012-02-14,2012-02-20,2
20120207,NC,22.29,34.05,37.96,5.69,0.00,0.00,2012-02-07,2012-02-13,2
20120131,NC,22.29,46.44,28.17,3.10,0.00,0.00,2012-01-31,2012-02-06,2
20120124,NC,35.96,35.40,27.52,1.12,0.00,0.00,2012-01-24,2012-01-30,2
20120117,NC,35.96,35.40,27.53,1.12,0.00,0.00,2012-01-17,2012-01-23,2
20120110,NC,35.96,37.19,26.85,0.00,0.00,0.00,2012-01-10,2012-01-16,2
20120103,NC,52.26,20.89,26.85,0.00,0.00,0.00,2012-01-03,2012-01-09,2
20111227,NC,53.82,32.43,13.75,0.00,0.00,0.00,2011-12-27,2012-01-02,2
20121225,SC,0.00,22.93,40.93,33.85,2.29,0.00,2012-12-25,2012-12-31,2
20121218,SC,0.00,22.93,40.85,33.92,2.29,0.00,2012-12-18,2012-12-24,2
20121211,SC,0.00,22.93,46.83,27.95,2.29,0.00,2012-12-11,2012-12-17,2
20121204,SC,0.00,22.93,48.07,26.74,2.25,0.00,2012-12-04,2012-12-10,2
20121127,SC,0.00,23.93,59.69,15.56,0.82,0.00,2012-11-27,2012-12-03,2
20121120,SC,0.00,50.58,42.76,5.84,0.81,0.00,2012-11-20,2012-11-26,2
20121113,SC,0.00,54.61,39.22,5.36,0.81,0.00,2012-11-13,2012-11-19,2
20121106,SC,7.73,49.37,38.75,3.64,0.52,0.00,2012-11-06,2012-11-12,2
20121030,SC,15.81,70.32,13.80,0.07,0.00,0.00,2012-10-30,2012-11-05,2
20121023,SC,19.13,71.26,9.60,0.00,0.00,0.00,2012-10-23,2012-10-29,2
20121016,SC,21.15,69.25,9.60,0.00,0.00,0.00,2012-10-16,2012-10-22,2
20121009,SC,45.26,45.37,9.37,0.00,0.00,0.00,2012-10-09,2012-10-15,2
20121002,SC,44.27,46.36,9.37,0.00,0.00,0.00,2012-10-02,2012-10-08,2
20120925,SC,38.89,49.56,11.55,0.00,0.00,0.00,2012-09-25,2012-10-01,2
20120918,SC,35.60,52.84,11.55,0.00,0.00,0.00,2012-09-18,2012-09-24,2
20120911,SC,35.60,52.84,11.55,0.00,0.00,0.00,2012-09-11,2012-09-17,2
20120904,SC,39.33,49.12,11.55,0.00,0.00,0.00,2012-09-04,2012-09-10,2
20120828,SC,31.22,40.56,25.98,2.24,0.00,0.00,2012-08-28,2012-09-03,2
20120821,SC,30.81,40.83,23.99,3.08,1.29,0.00,2012-08-21,2012-08-27,2
20120814,SC,27.75,43.85,24.02,3.08,1.29,0.00,2012-08-14,2012-08-20,2
20120807,SC,18.20,19.47,40.84,18.01,3.44,0.05,2012-08-07,2012-08-13,2
20120731,SC,18.25,16.93,42.48,18.84,3.44,0.05,2012-07-31,2012-08-06,2
20120724,SC,12.57,15.60,49.49,18.84,3.44,0.05,2012-07-24,2012-07-30,2
20120717,SC,12.57,15.66,49.43,18.84,3.44,0.05,2012-07-17,2012-07-23,2
20120710,SC,12.57,13.57,41.42,27.12,5.26,0.05,2012-07-10,2012-07-16,2
20120703,SC,12.57,21.89,33.10,27.12,5.26,0.05,2012-07-03,2012-07-09,2
20120626,SC,13.66,36.43,25.13,19.47,5.26,0.05,2012-06-26,2012-07-02,2
20120619,SC,16.47,33.69,25.09,19.67,5.08,0.00,2012-06-19,2012-06-25,2
20120612,SC,16.47,28.93,26.72,23.42,4.46,0.00,2012-06-12,2012-06-18,2
20120605,SC,15.45,21.76,24.38,29.18,9.24,0.00,2012-06-05,2012-06-11,2
20120529,SC,0.93,18.90,25.44,24.14,28.93,1.65,2012-05-29,2012-06-04,2
20120522,SC,0.93,17.52,26.14,24.82,28.93,1.65,2012-05-22,2012-05-28,2
20120515,SC,0.93,16.24,20.14,28.38,31.86,2.45,2012-05-15,2012-05-21,2
20120508,SC,0.10,0.97,23.73,40.01,32.78,2.41,2012-05-08,2012-05-14,2
20120501,SC,0.02,1.05,23.73,40.01,32.78,2.41,2012-05-01,2012-05-07,2
20120424,SC,0.09,1.59,27.28,35.78,33.87,1.39,2012-04-24,2012-04-30,2
20120417,SC,0.00,1.47,27.49,35.78,33.87,1.39,2012-04-17,2012-04-23,2
20120410,SC,0.00,1.52,41.08,31.12,24.89,1.39,2012-04-10,2012-04-16,2
20120403,SC,0.00,4.45,46.27,29.04,20.24,0.00,2012-04-03,2012-04-09,2
20120327,SC,0.00,4.45,46.27,29.04,20.24,0.00,2012-03-27,2012-04-02,2
20120320,SC,0.00,4.45,46.27,29.04,20.24,0.00,2012-03-20,2012-03-26,2
20120313,SC,0.00,10.34,40.38,29.04,20.24,0.00,2012-03-13,2012-03-19,2
20120306,SC,0.00,11.09,40.27,28.39,20.24,0.00,2012-03-06,2012-03-12,2
20120228,SC,0.00,11.09,26.56,31.46,18.75,12.13,2012-02-28,2012-03-05,2
20120221,SC,0.00,11.09,26.56,31.46,18.75,12.13,2012-02-21,2012-02-27,2
20120214,SC,2.20,8.89,26.56,31.46,18.75,12.13,2012-02-14,2012-02-20,2
20120207,SC,2.20,8.89,26.56,31.46,23.72,7.16,2012-02-07,2012-02-13,2
20120131,SC,2.20,11.09,25.18,30.96,30.56,0.00,2012-01-31,2012-02-06,2
20120124,SC,2.20,13.94,30.68,31.64,21.55,0.00,2012-01-24,2012-01-30,2
20120117,SC,1.32,13.18,30.13,27.51,27.87,0.00,2012-01-17,2012-01-23,2
20120110,SC,1.32,13.18,32.18,25.46,27.87,0.00,2012-01-10,2012-01-16,2
20120103,SC,2.37,12.13,43.89,18.31,23.30,0.00,2012-01-03,2012-01-09,2
20111227,SC,2.37,15.08,40.94,18.31,23.30,0.00,2011-12-27,2012-01-02,2
20121225,VA,36.24,28.08,35.68,0.00,0.00,0.00,2012-12-25,2012-12-31,2
20121218,VA,36.24,28.08,35.68,0.00,0.00,0.00,2012-12-18,2012-12-24,2
20121211,VA,36.24,28.08,35.68,0.00,0.00,0.00,2012-12-11,2012-12-17,2
20121204,VA,36.33,27.98,35.68,0.00,0.00,0.00,2012-12-04,2012-12-10,2
20121127,VA,42.77,23.72,33.51,0.00,0.00,0.00,2012-11-27,2012-12-03,2
20121120,VA,57.37,23.37,19.26,0.00,0.00,0.00,2012-11-20,2012-11-26,2
20121113,VA,61.89,26.28,11.83,0.00,0.00,0.00,2012-11-13,2012-11-19,2
20121106,VA,70.48,24.52,4.99,0.00,0.00,0.00,2012-11-06,2012-11-12,2
20121030,VA,75.04,19.97,4.99,0.00,0.00,0.00,2012-10-30,2012-11-05,2
20121023,VA,63.08,29.25,7.66,0.00,0.00,0.00,2012-10-23,2012-10-29,2
20121016,VA,63.10,29.12,7.79,0.00,0.00,0.00,2012-10-16,2012-10-22,2
20121009,VA,63.10,29.12,7.79,0.00,0.00,0.00,2012-10-09,2012-10-15,2
20121002,VA,56.84,32.41,10.76,0.00,0.00,0.00,2012-10-02,2012-10-08,2
20120925,VA,54.31,33.44,12.24,0.00,0.00,0.00,2012-09-25,2012-10-01,2
20120918,VA,45.62,40.83,13.55,0.00,0.00,0.00,2012-09-18,2012-09-24,2
20120911,VA,47.08,39.37,13.55,0.00,0.00,0.00,2012-09-11,2012-09-17,2
20120904,VA,47.09,39.35,13.03,0.52,0.00,0.00,2012-09-04,2012-09-10,2
20120828,VA,41.25,39.15,19.07,0.52,0.00,0.00,2012-08-28,2012-09-03,2
20120821,VA,33.69,45.58,20.15,0.59,0.00,0.00,2012-08-21,2012-08-27,2
20120814,VA,29.67,52.68,17.06,0.59,0.00,0.00,2012-08-14,2012-08-20,2
20120807,VA,29.79,52.57,17.06,0.59,0.00,0.00,2012-08-07,2012-08-13,2
20120731,VA,24.54,57.81,17.06,0.59,0.00,0.00,2012-07-31,2012-08-06,2
20120724,VA,17.96,62.83,19.21,0.00,0.00,0.00,2012-07-24,2012-07-30,2
20120717,VA,11.20,72.73,16.07,0.00,0.00,0.00,2012-07-17,2012-07-23,2
20120710,VA,11.20,78.71,10.09,0.00,0.00,0.00,2012-07-10,2012-07-16,2
20120703,VA,9.00,85.13,5.87,0.00,0.00,0.00,2012-07-03,2012-07-09,2
20120626,VA,69.22,29.29,1.50,0.00,0.00,0.00,2012-06-26,2012-07-02,2
20120619,VA,81.73,18.27,0.00,0.00,0.00,0.00,2012-06-19,2012-06-25,2
20120612,VA,91.48,8.52,0.00,0.00,0.00,0.00,2012-06-12,2012-06-18,2
20120605,VA,91.48,8.52,0.00,0.00,0.00,0.00,2012-06-05,2012-06-11,2
20120529,VA,85.74,14.26,0.00,0.00,0.00,0.00,2012-05-29,2012-06-04,2
20120522,VA,77.25,22.75,0.00,0.00,0.00,0.00,2012-05-22,2012-05-28,2
20120515,VA,45.79,54.21,0.00,0.00,0.00,0.00,2012-05-15,2012-05-21,2
20120508,VA,39.12,50.80,10.08,0.00,0.00,0.00,2012-05-08,2012-05-14,2
20120501,VA,39.00,51.16,9.83,0.00,0.00,0.00,2012-05-01,2012-05-07,2
20120424,VA,38.50,51.67,9.83,0.00,0.00,0.00,2012-04-24,2012-04-30,2
20120417,VA,37.52,51.88,10.53,0.07,0.00,0.00,2012-04-17,2012-04-23,2
20120410,VA,37.52,51.88,10.53,0.07,0.00,0.00,2012-04-10,2012-04-16,2
20120403,VA,63.00,36.89,0.11,0.00,0.00,0.00,2012-04-03,2012-04-09,2
20120327,VA,65.87,34.13,0.00,0.00,0.00,0.00,2012-03-27,2012-04-02,2
20120320,VA,51.73,47.83,0.44,0.00,0.00,0.00,2012-03-20,2012-03-26,2
20120313,VA,81.22,18.78,0.00,0.00,0.00,0.00,2012-03-13,2012-03-19,2
20120306,VA,82.92,17.08,0.00,0.00,0.00,0.00,2012-03-06,2012-03-12,2
20120228,VA,73.77,26.23,0.00,0.00,0.00,0.00,2012-02-28,2012-03-05,2
20120221,VA,73.77,26.23,0.00,0.00,0.00,0.00,2012-02-21,2012-02-27,2
20120214,VA,73.77,26.23,0.00,0.00,0.00,0.00,2012-02-14,2012-02-20,2
20120207,VA,73.77,26.23,0.00,0.00,0.00,0.00,2012-02-07,2012-02-13,2
20120131,VA,73.77,26.23,0.00,0.00,0.00,0.00,2012-01-31,2012-02-06,2
20120124,VA,83.56,16.44,0.00,0.00,0.00,0.00,2012-01-24,2012-01-30,2
20120117,VA,83.56,16.44,0.00,0.00,0.00,0.00,2012-01-17,2012-01-23,2
20120110,VA,83.56,16.44,0.00,0.00,0.00,0.00,2012-01-10,2012-01-16,2
20120103,VA,95.48,4.52,0.00,0.00,0.00,0.00,2012-01-03,2012-01-09,2
20111227,VA,98.44,1.56,0.00,0.00,0.00,0.00,2011-12-27,2012-01-02,2
